price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
1036200.0,4,3.25,2500,5801,1.5,0,0,3,1960,540,1926,2003
250000.0,3,1.75,1590,7560,1.0,0,0,3,1130,460,1984,0
1037000.0,4,3.5,4440,10660,2.0,0,0,3,4440,0,2003,0
350000.0,3,2.25,1640,7200,2.0,0,0,4,1640,0,1985,0
600000.0,3,1.75,1880,6360,1.0,0,0,4,1040,840,1945,0
746000.0,3,2.25,2370,9619,1.0,0,0,4,1650,720,1973,0
554820.0,4,2.0,3510,12905,1.0,0,2,3,2210,1300,1965,1982
395000.0,3,1.0,1500,4000,1.0,0,0,3,900,600,1925,2002
252000.0,3,2.25,1670,7881,1.0,0,0,4,1190,480,1977,0
180000.0,2,1.0,1400,4500,1.0,0,0,3,900,500,1922,2008
640000.0,2,1.75,1760,4400,1.0,0,0,4,880,880,1930,0
229500.0,3,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0
833000.0,4,2.75,3780,10308,2.0,0,0,3,3780,0,1999,0
454000.0,4,2.25,2630,39000,2.0,0,0,3,2630,0,1979,2014
759000.0,4,1.75,2100,4750,1.0,0,0,3,1340,760,1975,0
456000.0,3,1.5,1440,28516,1.0,0,0,4,1440,0,1975,0
468000.0,2,1.0,1160,6000,1.0,0,0,4,860,300,1942,1982
225000.0,2,1.0,1300,11867,1.5,0,0,4,1300,0,1975,0
350000.0,7,3.0,2800,9569,1.0,0,2,3,1400,1400,1963,2008
262000.0,4,2.5,2020,6236,2.0,0,0,3,2020,0,2002,0
852880.0,4,3.25,3450,6184,2.0,0,0,3,3450,0,2014,0
183000.0,3,1.75,1330,9200,1.0,0,0,4,1330,0,1973,0
516000.0,4,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0
515500.0,4,2.5,2920,7700,2.0,0,0,3,2920,0,2003,0
660000.0,6,1.75,1840,2774,1.0,0,0,3,1060,780,1900,2005
250000.0,4,1.5,2500,6300,1.0,0,0,4,1500,1000,1961,2001
199950.0,5,2.5,1740,8750,1.0,0,0,4,1740,0,1959,0
556000.0,5,2.5,3840,16905,2.0,0,0,3,3840,0,1991,0
309000.0,3,2.25,1490,1294,2.0,0,0,3,1220,270,2010,0
590000.0,3,2.0,1410,6413,1.0,0,0,4,910,500,1947,1988
353000.0,1,1.0,550,1279,2.0,0,0,3,550,0,2008,0
83300.0,3,2.0,1490,7770,1.0,0,0,4,1490,0,1990,0
248000.0,4,3.0,2163,5883,2.0,0,0,3,2163,0,2006,0
600000.0,4,2.25,3070,8400,2.0,0,0,4,3070,0,1970,0
335000.0,2,2.0,1350,2560,1.0,0,0,3,1350,0,1976,0
298450.0,5,3.0,2100,9752,1.0,0,0,3,1200,900,2007,0
234950.0,3,1.0,1360,9948,1.0,0,0,3,1360,0,1977,2004
295000.0,3,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0
435000.0,3,2.5,2530,13446,2.0,0,0,3,2530,0,1993,0
380000.0,4,1.5,1680,11123,1.0,0,0,3,1130,550,1959,1989
875000.0,4,2.75,3790,10669,2.0,0,0,3,3790,0,1999,0
412000.0,4,3.5,3360,9767,2.0,0,0,3,2450,910,1990,2009
0.0,3,3.0,1860,7440,1.0,0,0,5,1040,820,1954,0
554000.0,3,1.75,1760,10780,1.0,0,0,3,1760,0,1977,2004
347000.0,3,1.75,1240,8050,1.0,0,0,4,1240,0,1978,2000
249900.0,3,2.0,1310,6738,1.0,0,0,4,1310,0,1990,0
630000.0,4,2.5,2740,43101,2.0,0,0,3,2740,0,1993,0
349500.0,3,2.0,1270,3600,1.0,0,0,3,1270,0,1963,2008
2250000.0,5,4.25,4860,9453,1.5,0,1,5,3100,1760,1905,0
360000.0,4,2.0,1630,10375,1.0,0,0,5,1630,0,1968,0
280000.0,3,1.75,1630,11800,1.0,0,0,4,1630,0,1971,0
1150000.0,3,1.5,2170,16600,1.0,1,2,3,1130,1040,1979,2014
550000.0,3,2.5,2260,4165,2.0,0,0,3,2260,0,2005,0
285000.0,3,2.5,1870,4060,2.0,0,0,3,1870,0,2005,0
902000.0,4,2.5,3030,8507,2.0,0,0,3,3030,0,2003,0
677099.5652,4,2.5,2540,38677,2.0,0,0,3,2540,0,1987,2000
304000.0,3,1.0,900,7500,1.0,0,0,4,900,0,1972,0
950000.0,5,3.75,5330,6000,2.0,0,2,3,3570,1760,2006,0
254600.0,3,2.0,1470,20000,1.0,0,0,4,1470,0,1968,0
339000.0,3,2.5,1450,3748,2.0,0,0,3,1450,0,2004,2003
1680000.0,4,4.25,5584,68257,2.0,0,0,3,5584,0,1998,2006
1275000.0,3,2.5,3870,46609,2.0,0,3,3,3870,0,1997,0
500000.0,3,2.5,1480,1171,3.0,0,0,3,1480,0,2006,0
525000.0,3,2.0,1540,7800,1.0,0,0,3,1540,0,2004,2003
555000.0,3,2.5,3160,4270,2.0,0,0,3,2650,510,2006,0
771000.0,3,2.25,1780,6120,1.5,0,0,4,1390,390,1927,0
149000.0,3,1.0,1700,8645,1.0,0,0,3,1700,0,1955,2005
452000.0,3,1.75,1110,9012,1.0,0,0,4,1110,0,1966,0
375000.0,3,1.75,1440,8775,1.0,0,0,3,1440,0,1973,2013
639500.0,4,2.25,2330,8994,2.0,0,0,3,2330,0,1986,0
1157200.0,4,4.25,5860,52889,2.0,0,0,4,4910,950,1996,0
810000.0,2,2.75,2700,8572,1.0,0,0,3,2700,0,2007,0
450000.0,2,1.0,1200,4000,1.0,0,0,3,1070,130,1940,1996
749950.0,4,2.75,2600,6050,2.0,0,0,5,1960,640,1949,0
530000.0,3,1.0,1340,4284,1.0,0,0,3,1080,260,1910,2006
863000.0,4,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0
999000.0,4,2.75,2800,19168,2.0,0,0,3,2800,0,1992,0
2147500.0,3,3.5,4660,5500,2.0,0,4,5,3040,1620,1909,1988
805000.0,5,2.5,4600,19831,1.0,0,3,3,2300,2300,1956,2013
225000.0,3,2.0,2030,24829,1.0,0,0,4,1220,810,1979,0
600000.0,3,2.5,2320,7609,2.0,0,0,3,2320,0,2003,0
245000.0,3,1.75,1490,6930,1.0,0,0,4,1490,0,1990,0
304000.0,4,2.0,1810,8750,1.0,0,0,2,1110,700,1967,0
580000.0,3,2.25,1940,5980,1.0,0,0,3,1520,420,1987,2000
620000.0,6,3.5,3600,6875,2.0,0,0,3,2740,860,2004,2003
770000.0,4,2.5,3920,12415,2.0,0,0,3,3920,0,1997,0
255000.0,3,2.0,1490,8371,1.5,0,0,3,1490,0,1984,0
336900.0,3,1.75,1780,120661,1.0,0,0,4,1780,0,1979,0
620000.0,4,3.0,2130,6325,1.0,0,0,5,1440,690,1948,1985
175000.0,6,1.5,1930,8400,1.0,0,0,3,1030,900,1971,0
387000.0,2,2.25,1230,1280,2.0,0,0,3,960,270,2012,1912
264000.0,3,1.5,1470,14821,1.0,0,0,4,1470,0,1958,1972
723000.0,4,2.5,2700,4004,2.0,0,0,3,2700,0,2004,2003
157500.0,2,1.0,740,9003,1.0,0,0,3,740,0,1949,1998
481015.0,3,2.25,1550,5511,2.0,0,0,3,1550,0,1987,2000
427000.0,4,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0
985000.0,3,1.75,1670,5400,2.0,0,0,5,1670,0,1912,0
270000.0,3,1.5,1500,6337,1.0,0,0,5,1500,0,1953,0
495000.0,4,2.25,2220,8872,1.0,0,0,4,1110,1110,1961,2001
510000.0,3,1.75,1480,7040,1.0,0,0,3,1480,0,1974,0
500000.0,3,2.5,2840,48716,1.0,0,3,3,1870,970,1994,0
646000.0,4,2.25,2500,8500,1.0,0,0,4,1600,900,1978,2000
275000.0,3,3.0,1390,1080,2.0,0,0,3,1140,250,2006,0
622500.0,5,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,0
308950.0,4,2.5,1920,8562,2.0,0,2,4,1920,0,1994,0
685000.0,2,1.5,1300,1676,1.0,0,2,3,1300,0,1943,2002
583000.0,4,2.5,2660,4000,2.0,0,0,3,2660,0,2001,0
975000.0,5,2.75,3100,10014,1.0,0,2,4,1660,1440,1973,0
415000.0,5,1.5,1900,10226,1.0,0,0,3,1130,770,1961,2004
603500.0,4,2.5,4060,9734,1.0,0,4,3,2150,1910,1977,2004
294000.0,4,2.5,2210,8465,1.0,0,0,3,1490,720,1990,2009
1170000.0,3,2.75,2890,12130,2.0,0,3,4,2830,60,1987,0
970500.0,3,2.75,2470,10125,2.0,0,0,3,2470,0,1960,2012
460000.0,4,2.5,2110,35091,1.0,0,0,4,1290,820,1985,0
148612.5,3,1.0,1040,5000,1.0,0,0,3,1040,0,1959,1989
787000.0,3,1.75,1330,7500,1.0,0,0,3,1330,0,1961,2004
315000.0,3,2.5,1480,1590,2.0,0,0,3,1150,330,2010,0
285000.0,2,1.0,800,6240,1.0,0,0,3,800,0,1954,2005
661254.0,4,4.0,2290,6250,1.5,0,0,5,1690,600,1940,0
586500.0,3,2.5,1780,1487,3.0,0,0,3,1600,180,2006,0
280000.0,2,1.0,960,4920,1.0,0,0,3,960,0,1942,1999
455000.0,2,1.0,1170,6000,1.0,0,0,4,970,200,1941,1998
650000.0,4,2.75,2610,4160,3.0,0,0,5,1910,700,1910,0
355000.0,3,1.75,2040,22693,1.0,0,0,4,2040,0,1980,0
315000.0,2,1.0,1080,2674,1.0,0,0,4,720,360,1919,1985
465000.0,2,2.75,1430,1425,2.0,0,0,3,995,435,2006,0
400000.0,3,1.75,1050,6150,1.5,0,0,4,950,100,1928,0
480000.0,4,3.0,2440,9664,2.0,0,0,3,1890,550,1981,2013
458000.0,5,2.5,3090,23265,1.0,0,0,3,2990,100,1957,2000
590000.0,3,2.5,2650,9380,1.0,0,0,5,1680,970,1975,0
535000.0,2,1.0,1040,5527,1.0,0,0,3,1040,0,1951,1994
641000.0,4,2.5,2770,63118,2.0,0,0,3,2770,0,1997,0
499950.0,4,2.5,2798,4473,2.0,0,0,3,2798,0,2012,1912
610000.0,3,3.0,2480,45302,1.0,0,0,4,1620,860,1976,1992
525000.0,3,2.75,2100,10362,2.0,0,0,3,1510,590,1998,2006
605500.0,3,2.5,2830,6536,2.0,0,0,3,2830,0,1989,0
433000.0,4,2.5,2280,7568,2.0,0,0,4,2280,0,2001,0
695000.0,3,2.5,2550,45254,2.0,0,0,3,2550,0,2001,0
547000.0,4,1.0,1720,2800,1.5,0,0,4,1200,520,1926,1993
306500.0,3,2.25,2060,38377,1.0,0,0,4,1560,500,1978,2000
530000.0,3,2.5,1930,7214,2.0,0,0,3,1930,0,2005,0
203400.0,4,2.0,2090,6630,1.0,0,0,3,1070,1020,1974,0
988500.0,3,2.75,2015,16807,2.0,1,4,3,2015,0,2007,0
238750.0,3,1.0,1830,8209,1.0,0,0,3,1830,0,1942,1999
874150.0,4,3.5,3530,14406,2.0,0,1,3,2570,960,1987,2000
280000.0,7,2.5,1940,5458,2.0,0,0,3,1940,0,1994,0
798000.0,3,3.5,3590,6402,2.0,0,0,3,3590,0,1999,0
737500.0,3,1.75,2320,10900,2.0,0,0,3,2320,0,1935,1974
2200000.0,5,4.75,5990,10450,2.0,1,4,3,4050,1940,2002,0
487250.0,4,2.0,1690,3250,1.5,0,0,3,1550,140,1901,0
500000.0,3,1.75,1540,10800,1.0,0,0,5,770,770,1947,0
549000.0,2,2.5,1380,953,3.0,0,0,3,1380,0,2006,0
289000.0,3,1.0,1090,7315,1.0,0,0,5,1090,0,1981,0
361000.0,3,1.0,1100,4046,1.5,0,4,4,1100,0,1922,0
660000.0,3,2.5,2450,4332,2.0,0,0,3,2450,0,2010,0
317000.0,3,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008
327500.0,4,1.75,1650,7800,1.0,0,0,3,1650,0,1968,1997
286000.0,2,1.0,780,3475,1.0,0,0,4,780,0,1930,0
315000.0,3,1.5,1750,12500,1.0,0,0,3,1150,600,1954,2005
527000.0,2,1.75,1640,4080,1.0,0,0,3,840,800,1921,2000
702500.0,3,1.5,2360,6750,2.0,0,0,5,1930,430,1926,0
695000.0,3,2.5,4560,17622,2.0,0,0,4,3800,760,1986,0
835000.0,3,2.25,2120,54014,2.0,0,0,4,2120,0,1964,0
658000.0,4,2.75,3310,6166,2.0,0,0,3,3310,0,2008,0
580000.0,5,2.0,1940,6000,1.0,0,0,5,970,970,1945,0
440000.0,2,1.5,1010,1968,1.5,0,0,5,1010,0,1906,0
349950.0,3,2.5,1700,7496,2.0,0,0,3,1700,0,1994,0
262000.0,5,1.0,1870,7800,1.0,0,0,3,1580,290,1962,2003
436500.0,4,2.5,2290,11173,2.0,0,0,4,2290,0,1988,0
600000.0,5,2.25,3000,13899,2.0,0,0,4,3000,0,1975,0
555000.0,3,2.0,2180,4976,1.5,0,2,4,1680,500,1930,0
250250.0,3,2.25,2210,8000,2.0,0,0,4,2210,0,1969,0
316500.0,4,2.5,2150,6807,2.0,0,0,4,2150,0,1991,0
148000.0,1,1.0,620,8261,1.0,0,0,3,620,0,1939,1969
305100.0,3,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0
240500.0,3,1.75,1460,10584,1.0,0,0,3,990,470,1997,0
437000.0,5,2.0,2120,137565,1.5,0,0,3,2120,0,1913,1983
436500.0,5,3.0,3110,12429,1.0,0,0,3,1790,1320,1977,2004
600000.0,3,2.25,2230,9053,2.0,0,0,4,2230,0,1987,0
282766.6667,4,2.0,1700,8640,1.0,0,0,3,850,850,1955,2010
755000.0,5,2.5,3260,24300,1.5,0,1,4,2310,950,1950,1983
295000.0,3,2.5,1920,7229,2.0,0,0,3,1920,0,1993,0
441000.0,2,1.5,1190,3400,1.0,0,0,3,990,200,1919,2001
240000.0,3,2.25,1481,2820,2.0,0,0,3,1481,0,2012,1912
355000.0,3,2.5,2110,4038,2.0,0,0,4,2110,0,1989,0
1050000.0,4,3.25,4400,16625,2.0,0,0,3,4400,0,2003,0
531000.0,2,3.0,1270,1175,2.0,0,0,3,1110,160,2000,0
544500.0,4,2.5,2230,10414,1.0,0,0,5,1450,780,1974,0
500000.0,4,1.0,1440,7100,1.5,0,0,3,1440,0,1906,2014
1020000.0,3,2.25,2950,78843,1.5,0,0,3,2950,0,2006,0
230000.0,2,1.0,930,7550,1.0,0,0,3,930,0,1986,0
0.0,2,1.0,810,8424,1.0,0,0,4,810,0,1959,0
699900.0,4,2.5,2190,11500,1.0,0,0,4,1430,760,1972,0
379900.0,4,1.75,1500,11600,1.0,0,0,4,1000,500,1955,2009
115000.0,1,2.0,1150,9812,1.0,0,0,4,1150,0,1962,0
460000.0,3,1.75,1550,4708,1.0,0,0,4,860,690,1949,1985
937000.0,3,1.75,2450,2691,2.0,0,0,3,1750,700,1915,0
402000.0,3,2.5,2700,9994,1.0,0,3,4,1350,1350,1959,0
285000.0,3,1.0,1090,8640,1.0,0,0,4,1090,0,1973,0
270000.0,2,1.0,2060,8398,1.0,0,0,3,1260,800,1962,2003
285000.0,3,2.5,2090,10834,1.0,0,0,4,1360,730,1987,0
543000.0,3,2.5,2090,7640,1.0,0,0,3,1360,730,1962,2014
1399950.0,4,2.75,3870,10046,2.0,0,0,3,3870,0,2005,0
328500.0,3,2.5,1950,8130,2.0,0,0,4,1950,0,1990,0
272000.0,3,2.5,1650,13816,2.0,0,0,3,1650,0,1998,2006
1738000.0,4,2.25,2920,6513,2.0,0,0,4,2260,660,1937,0
260000.0,4,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,2003
259000.0,3,2.0,1870,5909,1.0,0,0,3,1270,600,1986,0
305000.0,3,1.0,1160,11776,1.0,0,0,3,1160,0,1968,1997
207000.0,3,1.0,1490,8995,1.0,0,0,4,1490,0,1954,1979
365500.0,3,2.0,1410,9600,1.0,0,0,4,1410,0,1983,0
160000.0,3,1.0,1350,8700,1.5,0,0,3,1350,0,1942,1999
332500.0,3,2.25,1800,10500,2.0,0,0,3,1800,0,1995,0
560000.0,3,2.0,2560,216777,1.0,0,0,3,2560,0,1986,0
342400.0,3,2.25,1180,9630,2.0,0,0,3,1180,0,1986,0
202000.0,2,1.0,920,7569,1.0,0,0,4,920,0,1950,1983
426000.0,4,2.5,2800,8494,2.0,0,0,3,2800,0,2004,2003
405000.0,3,2.5,3170,12750,2.0,0,0,3,2360,810,1995,0
652500.0,4,2.5,2700,9122,2.0,0,0,3,2700,0,1990,2009
1400000.0,4,3.25,2980,7000,2.0,0,3,3,2140,840,1900,2014
352500.0,3,1.75,1170,8182,1.0,0,0,3,1170,0,1962,2003
1035000.0,3,2.5,2230,5750,2.0,0,0,3,2230,0,2003,0
372000.0,4,1.75,1960,9300,1.0,0,0,5,1340,620,1979,0
763101.0,3,1.75,1990,5560,1.0,0,0,4,1100,890,1939,1989
450000.0,5,2.5,2850,209523,1.0,0,0,4,1930,920,1925,1968
364000.0,4,1.75,2010,8625,1.0,0,0,4,1340,670,1957,2001
403500.0,5,2.5,3600,17300,1.0,0,0,4,2410,1190,1968,0
7800.0,2,1.0,780,16344,1.0,0,0,1,780,0,1942,0
221000.0,3,1.0,910,8789,1.0,0,0,3,910,0,1966,1963
518000.0,4,2.5,1740,7500,1.0,0,0,4,1220,520,1976,1992
286000.0,3,2.75,1100,750,2.0,0,0,3,780,320,2008,0
484991.6667,4,2.75,2320,4344,2.0,0,0,3,2320,0,2012,1912
269500.0,3,1.75,1840,7412,1.0,0,0,4,1240,600,1976,1992
235000.0,6,3.0,2180,7956,2.0,0,0,3,2180,0,1980,0
346000.0,3,1.75,1270,8100,1.0,0,0,3,880,390,1950,2005
564000.0,2,2.0,1690,4500,1.0,0,0,3,1690,0,2004,2003
752000.0,4,2.5,2940,10382,2.0,0,0,4,2940,0,1991,0
552000.0,3,1.0,1430,5000,1.0,0,0,4,1080,350,1919,1985
749000.0,4,2.75,2700,6000,2.0,0,0,4,2100,600,1910,0
527700.0,5,2.5,2820,9375,1.0,0,0,4,1550,1270,1968,0
485000.0,4,2.5,2470,35073,2.0,0,0,3,2470,0,1989,0
310000.0,3,1.0,1010,9945,1.0,0,0,4,1010,0,1973,0
250000.0,2,1.5,1088,1360,2.0,0,0,3,1088,0,1983,2009
191000.0,3,1.5,800,8850,1.0,0,0,4,800,0,1959,0
345000.0,5,2.5,2450,6994,2.0,0,0,3,2450,0,2002,0
696000.0,4,3.5,3650,38546,2.0,0,0,3,2550,1100,1996,0
465000.0,4,2.5,3060,6000,2.0,0,0,3,3060,0,2012,1912
583000.0,6,2.75,2630,16411,1.0,0,0,4,1650,980,1974,0
405000.0,2,3.0,1410,1240,2.0,0,0,3,1140,270,2006,0
149500.0,3,1.0,1010,9450,1.0,0,0,4,1010,0,1959,0
680000.0,3,2.5,2570,3600,2.5,0,0,3,2570,0,2007,0
1735000.0,4,2.25,3040,5000,2.0,0,3,4,2080,960,1926,1993
1309500.0,4,2.5,2680,12215,1.0,1,4,3,1590,1090,1956,2001
239000.0,3,1.75,1340,16480,1.0,0,0,4,1340,0,1968,0
465000.0,4,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0
850000.0,4,3.5,4140,7089,2.0,0,0,3,3160,980,2003,0
445000.0,4,2.5,2340,3784,2.0,0,0,3,2340,0,2008,0
295000.0,2,1.0,800,6500,1.0,0,0,4,800,0,1953,1983
1080000.0,3,2.75,3890,7216,2.0,0,1,3,3260,630,1967,2010
443500.0,4,2.5,2040,21781,2.0,0,0,3,2040,0,1994,0
1600000.0,3,2.5,3160,12824,1.0,0,2,4,1820,1340,1966,0
920000.0,4,3.0,3750,11025,2.0,0,0,3,3750,0,1976,0
535500.0,3,1.5,1730,40250,2.0,0,0,4,1730,0,1983,0
840000.0,7,4.5,4290,37607,1.5,0,0,5,4290,0,1982,0
442900.0,4,1.75,1780,2788,1.0,0,0,4,890,890,1943,0
417838.0,4,2.5,2530,5048,2.0,0,0,3,2530,0,2014,0
910000.0,4,3.5,4040,50479,2.0,0,0,3,4040,0,1987,2000
455600.0,3,2.5,2420,8252,2.0,0,0,3,2420,0,1998,2006
579000.0,3,2.5,1640,1269,3.0,0,0,3,1640,0,2009,0
452000.0,4,2.0,1660,6150,1.0,0,0,3,850,810,1945,2010
515000.0,3,2.5,2010,7200,2.0,0,0,3,2010,0,1994,0
457500.0,3,1.75,1840,4030,1.0,0,0,5,1050,790,1925,0
315000.0,2,1.0,1740,3622,1.0,0,0,4,950,790,1924,0
1275000.0,4,2.0,2850,7861,1.0,0,4,4,1450,1400,1970,0
339950.0,3,2.25,1630,12295,2.0,0,0,4,1630,0,1985,0
375000.0,2,2.5,750,1430,2.0,0,0,3,750,0,2006,0
459500.0,2,1.0,1250,3825,1.0,0,0,3,850,400,1929,0
588000.0,3,2.25,2030,7350,1.0,0,0,4,1190,840,1977,0
486445.8333,3,1.75,1880,10032,1.0,0,0,4,1880,0,1984,0
875000.0,3,1.5,1820,12686,1.0,0,0,4,1820,0,1952,0
605000.0,3,2.5,2670,47480,2.0,0,3,3,2670,0,1981,2013
319000.0,3,1.0,1390,12823,1.0,0,0,4,1390,0,1968,0
168333.3333,2,1.0,1050,6600,1.5,0,0,3,1050,0,1964,2000
600000.0,3,2.25,1900,46609,1.5,0,0,4,1440,460,1969,0
685000.0,4,3.5,2840,4637,3.0,0,0,3,2840,0,2008,0
463000.0,2,1.0,1150,4400,1.0,0,0,4,1150,0,1905,0
355000.0,3,1.75,1730,7416,1.5,0,0,3,1730,0,1954,2005
237333.3333,3,2.75,2340,16500,1.0,0,0,4,1500,840,1972,0
756000.0,4,2.25,2160,5600,1.0,0,0,5,1080,1080,1947,0
540000.0,3,1.5,2600,5085,1.0,0,0,4,1400,1200,1940,2001
491950.0,3,2.25,2090,10733,1.0,0,0,3,1440,650,1958,2004
420000.0,3,2.5,2140,3821,2.0,0,0,3,2140,0,2005,0
2000000.0,5,4.25,6490,10862,2.0,0,3,4,3940,2550,1991,0
770000.0,3,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014
450000.0,4,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009
420642.8571,3,2.0,1330,8100,1.0,0,0,4,1330,0,1969,0
757000.0,3,3.25,3190,5283,2.0,0,0,3,3190,0,2007,0
777000.0,3,3.25,3610,59677,2.0,0,0,3,2440,1170,2003,0
241000.0,2,2.0,1470,3128,2.0,0,0,3,1470,0,2005,0
417000.0,4,2.25,2300,7700,1.0,0,0,3,1380,920,1959,1989
320000.0,4,1.5,1890,43560,1.0,0,0,4,1890,0,1974,0
300000.0,4,1.75,1820,5015,1.0,0,0,4,1190,630,1926,1993
295000.0,3,2.25,1980,8000,1.0,0,0,4,1560,420,1974,0
862000.0,4,2.5,3190,14565,2.0,0,0,3,3190,0,1990,2009
195000.0,2,1.0,1020,8100,1.0,0,0,3,1020,0,1940,1996
324000.0,3,2.5,1750,7208,2.0,0,0,3,1750,0,1994,0
483500.0,4,2.5,2740,45732,2.0,0,0,3,2740,0,1995,0
545000.0,3,2.0,1340,7200,1.5,0,0,4,1340,0,1923,0
415000.0,3,2.5,2280,6031,2.0,0,0,3,2280,0,2011,0
415000.0,3,2.75,2600,64626,1.5,0,0,3,2600,0,2009,0
460000.0,3,2.25,2350,10450,1.0,0,0,3,1390,960,1977,2004
799000.0,4,3.0,2580,209523,2.0,0,0,3,2580,0,1984,0
235000.0,3,1.75,1190,7280,1.0,0,0,4,1190,0,1968,0
577000.0,3,2.5,2060,5750,1.0,0,0,3,1330,730,1976,0
639000.0,4,2.5,2150,12028,2.0,0,0,4,2150,0,1982,2011
425000.0,3,1.0,1520,213444,1.5,0,3,5,1520,0,1988,0
460000.0,2,1.5,1090,4000,1.0,0,0,3,970,120,1951,1994
675000.0,4,3.0,2400,3340,1.0,0,0,4,1200,1200,1964,0
250000.0,3,1.75,1140,10400,1.0,0,0,4,1140,0,1983,0
368112.5,4,2.5,2590,8483,2.0,0,0,3,2590,0,1991,0
400000.0,3,2.5,2180,7508,1.0,0,0,4,1420,760,1962,0
489000.0,4,2.0,2120,11479,1.0,0,0,4,1060,1060,1940,2001
1385000.0,6,2.75,5700,20000,1.0,0,4,4,2850,2850,1977,0
511500.0,4,1.0,1360,6000,1.5,0,0,3,1360,0,1917,2009
266000.0,3,2.5,1780,7214,1.0,0,0,4,1400,380,1986,0
667781.25,5,2.75,3040,10257,2.0,0,0,3,3040,0,1993,0
1150000.0,3,2.5,3830,48743,2.0,0,0,3,3830,0,1991,0
313000.0,3,1.5,1340,7912,1.5,0,0,3,1340,0,1955,2005
312500.0,3,1.75,1830,7969,1.0,0,0,3,930,900,1950,2008
220083.3333,3,1.75,1150,8079,1.0,0,0,4,1150,0,1983,0
249000.0,2,1.5,1090,2686,2.0,0,0,3,1090,0,1982,0
800000.0,4,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989
660000.0,3,2.25,2675,40910,2.0,0,0,3,2675,0,1984,0
526000.0,2,2.0,1550,2400,1.5,0,0,4,1550,0,1900,1971
199500.0,3,1.0,920,9812,1.0,0,0,4,920,0,1962,0
359950.0,3,2.25,1940,11612,1.0,0,0,4,1100,840,1981,0
375900.0,6,1.5,2550,33740,1.0,0,0,4,1750,800,1958,1972
494000.0,4,2.5,1830,7345,1.0,0,0,4,1540,290,1973,0
420000.0,5,3.0,2630,3149,2.0,0,0,3,1670,960,2013,1923
492650.0,4,1.75,2120,9786,1.0,0,0,3,1640,480,1967,2011
270000.0,3,2.25,2080,4252,1.5,0,0,3,1550,530,2003,0
309780.0,3,2.5,2242,4500,2.0,0,0,3,2242,0,2014,0
438000.0,2,2.0,1270,1372,3.0,0,0,3,1270,0,2000,0
220000.0,3,2.0,1410,7998,1.0,0,0,4,1410,0,1940,2001
1800000.0,5,4.5,4400,15580,2.0,0,0,3,3390,1010,2003,0
900000.0,5,3.75,4130,226076,2.0,0,0,3,3170,960,1985,0
465000.0,3,1.0,910,4500,1.0,0,0,3,910,0,1948,1994
237000.0,3,1.0,1300,8160,1.0,0,0,4,1300,0,1960,2001
618080.0,3,2.5,2030,6500,2.0,0,0,3,2030,0,1988,2000
615000.0,4,2.75,2820,13193,1.0,0,0,3,1860,960,1965,1993
1440000.0,3,3.5,3870,3819,2.0,0,0,3,2760,1110,2002,0
545000.0,4,2.5,2040,6034,2.0,0,0,3,2040,0,1990,2009
875000.0,4,2.5,3220,22588,2.0,0,0,3,3220,0,1996,0
110000.0,2,1.0,800,15000,1.0,0,0,3,800,0,1927,2011
855000.0,4,2.25,2190,4080,2.0,0,0,3,1800,390,1918,0
631500.0,2,1.0,1130,2640,1.0,0,0,4,1130,0,1927,0
279000.0,4,2.0,2200,7700,1.0,0,0,3,1100,1100,1979,2014
657500.0,3,2.5,2670,10496,2.0,0,0,3,2670,0,1989,0
436000.0,2,1.0,790,6600,1.0,0,0,3,790,0,1949,1998
234999.0,3,1.0,1330,8912,1.0,0,0,3,1330,0,1948,1994
1184000.0,4,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985
234000.0,3,1.75,1490,8366,1.0,0,0,4,1010,480,1975,0
440000.0,3,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0
978000.0,4,2.75,2620,13777,1.5,0,2,4,1720,900,1926,1993
365000.0,3,2.5,1720,99916,2.0,0,0,4,1720,0,1990,0
405000.0,3,1.0,1330,15678,1.0,0,0,3,900,430,1984,0
837500.0,4,2.5,2700,9320,2.0,0,0,4,2700,0,1994,0
268500.0,2,1.0,790,8424,1.0,0,0,4,790,0,1953,1983
365000.0,3,2.5,1800,2700,2.0,0,0,3,1800,0,2011,0
330000.0,4,2.5,2340,11784,2.0,0,0,3,2340,0,1997,0
680000.0,3,1.75,1760,8400,1.0,0,0,4,1460,300,1960,2001
394500.0,4,2.5,3002,6042,2.0,0,0,3,3002,0,2004,2003
